NAME,SPECIES,STRAIN,NANOPORE,ILLUMINA,SUBPHYLUM,PHYLUM,LOCUS,RNASEQ
Acarospora_socialis_CCGP,Acarospora socialis,JNA_AS_CCGP158,,,Pezizomycotina,Ascomycota,NG802,A_socialis
